transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
3370,2/5/2022 12:49,P0396,4,mastercard,5.11E+15,F,4.18,4,4.89
3371,2/5/2022 16:05,P0223,8,americanexpress,3.74E+14,F,6.71,2,7.99
3372,2/5/2022 18:01,P0492,9,americanexpress,3.74E+14,F,16.12,1,17.89
3373,2/5/2022 20:11,P0083,6,visa,4.04E+12,F,3.42,2,4.59
3374,2/5/2022 23:54,P0470,7,visa,4.04E+15,F,18.14,1,19.89
3375,2/6/2022 0:43,P0255,6,mastercard,5.05E+15,F,18.85,1,20.79
3376,2/6/2022 1:58,P0406,3,americanexpress,3.74E+14,F,7.19,2,8.19
3377,2/6/2022 7:09,P0246,6,visa,4.04E+15,F,18.7,2,20.69
3378,2/6/2022 7:27,P0407,3,mastercard,5.05E+15,F,12.35,1,13.99
3379,2/6/2022 8:36,P0290,7,mastercard,5.11E+15,F,18.11,1,19.79
3380,2/6/2022 9:21,P0180,7,mastercard,5.11E+15,F,19.25,2,21.19
3381,2/6/2022 10:59,P0606,8,americanexpress,3.74E+14,F,14.31,4,15.19
3382,2/6/2022 12:33,P0334,11,americanexpress,3.74E+14,F,5.53,2,6.59
3383,2/6/2022 13:41,P0513,6,americanexpress,3.74E+14,T,0.97,2,1.59
3384,2/6/2022 14:47,P0330,4,americanexpress,3.74E+14,F,11.06,3,11.69
3385,2/6/2022 14:47,P0499,5,mastercard,5.11E+15,F,16.3,5,17.99
3386,2/6/2022 19:05,P0270,2,americanexpress,3.74E+14,F,6.97,2,8.09
3387,2/6/2022 23:53,P0286,8,mastercard,5.05E+15,F,10.87,3,11.59
3388,2/7/2022 0:02,P0430,6,,2.02E+14,F,17.67,1,18.99
3389,2/7/2022 1:33,P0446,8,mastercard,5.11E+15,F,16.57,2,18.09
3390,2/7/2022 1:36,P0285,6,visa,4.04E+15,F,2.73,1,3.79
3391,2/7/2022 3:36,P0603,7,mastercard,5.05E+15,F,19.88,2,21.39
3392,2/7/2022 3:57,P0510,6,mastercard,5.11E+15,T,9.35,1,10.89
3393,2/7/2022 5:54,P0381,4,americanexpress,3.74E+14,F,5.05,3,5.69
3394,2/7/2022 10:09,P0464,5,americanexpress,3.74E+14,F,9.81,1,11.29
3395,2/7/2022 12:07,P0270,5,visa,4.04E+12,T,6.97,3,8.09
3396,2/7/2022 12:59,P0523,6,americanexpress,3.74E+14,F,11.74,2,13.09
3397,2/7/2022 16:44,P0474,4,mastercard,5.11E+15,F,15.66,2,17.49
3398,2/7/2022 16:50,P0493,1,visa,4.04E+15,F,18.02,4,19.69
3399,2/8/2022 0:42,P0601,6,americanexpress,3.74E+14,F,4.54,1,4.99
3400,2/8/2022 1:55,P0278,4,visa,4.04E+15,F,13.24,1,14.69
3401,2/8/2022 4:13,P0365,4,mastercard,5.05E+15,F,14.34,1,15.29
3402,2/8/2022 4:52,P0395,5,visa,4.04E+15,F,2.55,2,3.59
3403,2/8/2022 4:52,P0065,8,mastercard,5.11E+15,F,15.39,2,17.19
3404,2/8/2022 7:21,P0088,4,visa,4.04E+15,F,15.63,2,17.49
3405,2/8/2022 8:00,P0281,5,americanexpress,3.74E+14,F,2.39,2,3.29
3406,2/8/2022 13:13,P0007,3,mastercard,5.11E+15,F,11.81,3,13.19
3407,2/8/2022 14:11,P0390,6,mastercard,5.05E+15,F,14.31,6,15.19
3408,2/8/2022 14:11,P0397,6,americanexpress,3.74E+14,F,13.67,3,14.89
3409,2/8/2022 15:51,P0260,3,visa,4.04E+12,F,15.96,2,17.79
3410,2/8/2022 20:10,P0164,9,americanexpress,3.74E+14,F,18.98,1,20.99
3411,2/8/2022 23:38,P0522,9,visa,4.04E+15,F,4.9,3,5.39
3412,2/9/2022 0:11,P0090,8,americanexpress,3.74E+14,F,11.11,3,11.79
3413,2/9/2022 0:59,P0625,4,visa,4.04E+15,F,5.15,1,5.89
3414,2/9/2022 1:14,P0375,4,americanexpress,3.74E+14,F,15.75,2,17.59
3415,2/9/2022 1:23,P0295,5,visa,4.04E+15,F,1.43,1,1.69
3416,2/9/2022 1:54,P0585,8,americanexpress,3.74E+14,F,3.81,1,4.79
3417,2/9/2022 2:36,P0507,5,visa,4.04E+12,F,8.17,1,8.89
3418,2/9/2022 3:41,P0099,7,mastercard,5.05E+15,T,5.98,1,7.29
3419,2/9/2022 6:55,P0539,6,americanexpress,3.74E+14,F,8.13,1,8.89
3420,2/9/2022 8:28,P0342,7,visa,4.04E+15,F,18.73,1,20.69
3421,2/9/2022 9:54,P0305,6,mastercard,5.11E+15,F,8.74,3,9.99
3422,2/9/2022 11:06,P0592,5,americanexpress,3.74E+14,F,7.44,1,8.29
3423,2/9/2022 11:37,P0531,10,americanexpress,3.74E+14,F,3.2,5,4.39
3424,2/9/2022 14:07,P0161,6,americanexpress,3.74E+14,F,19.42,4,21.29
3425,2/9/2022 15:50,P0238,7,mastercard,5.05E+15,F,6,2,7.29
3426,2/9/2022 16:19,P0393,7,visa,4.04E+15,F,10.94,1,11.59
3427,2/9/2022 17:43,P0493,8,mastercard,5.05E+15,F,18.02,1,19.69
3428,2/9/2022 17:55,P0537,7,americanexpress,3.74E+14,F,8.62,2,9.79
3429,2/9/2022 18:55,P0072,4,americanexpress,3.74E+14,T,13.26,3,14.69
3430,2/9/2022 19:06,P0448,6,mastercard,5.11E+15,F,7.11,2,8.19
3431,2/9/2022 19:21,P0021,6,visa,4.04E+12,F,14.13,2,14.89
3432,2/9/2022 19:23,P0011,9,mastercard,5.11E+15,F,9.15,2,10.59
3433,2/9/2022 21:59,P0555,7,visa,4.04E+15,F,19.13,2,21.09
3434,2/10/2022 0:11,P0108,8,americanexpress,3.74E+14,F,16.62,1,18.09
3435,2/10/2022 0:34,P0520,7,visa,4.04E+15,F,18.18,3,19.89
3436,2/10/2022 4:36,P0083,5,mastercard,5.05E+15,F,3.42,2,4.59
3437,2/10/2022 6:27,P0365,7,visa,4.04E+12,F,14.34,3,15.29
3438,2/10/2022 8:54,P0572,6,mastercard,5.05E+15,F,5.45,2,6.39
3439,2/10/2022 13:51,P0692,6,americanexpress,3.74E+14,F,11.98,3,13.49
3440,2/10/2022 14:53,P0245,8,americanexpress,3.74E+14,F,4.19,2,4.89
3441,2/10/2022 17:10,P0137,5,americanexpress,3.74E+14,F,1.91,1,2.39
3442,2/10/2022 18:17,P0592,5,mastercard,5.05E+15,F,7.44,2,8.29
3443,2/10/2022 18:22,P0680,7,visa,4.04E+15,F,19.16,4,21.09
3444,2/10/2022 19:26,P0290,6,mastercard,5.05E+15,F,18.11,2,19.79
3445,2/10/2022 19:59,P0518,6,americanexpress,3.74E+14,F,16.41,1,17.99
3446,2/11/2022 0:09,P0350,4,visa,4.04E+15,F,17.21,2,18.19
3447,2/11/2022 1:52,P0012,8,mastercard,5.11E+15,F,11.93,3,13.39
3448,2/11/2022 4:07,P0292,6,mastercard,5.05E+15,F,10.49,4,11.49
3449,2/11/2022 4:16,P0414,4,visa,4.04E+15,F,10.22,4,11.49
3450,2/11/2022 6:26,P0116,6,visa,4.04E+15,F,12.24,1,13.89
3451,2/11/2022 6:55,P0443,7,mastercard,5.05E+15,F,11.72,3,12.99
3452,2/11/2022 7:56,P0150,4,visa,4.04E+15,T,19.07,2,21.09
3453,2/11/2022 8:09,P0739,8,americanexpress,3.74E+14,F,10.65,1,11.59
3454,2/11/2022 8:11,P0380,6,americanexpress,3.74E+14,F,10.56,3,11.59
3455,2/11/2022 11:03,P0162,5,visa,4.04E+15,F,18.21,1,19.99
3456,2/11/2022 12:41,P0401,5,visa,4.04E+15,F,16.69,2,18.09
3457,2/11/2022 18:55,P0518,2,mastercard,5.05E+15,T,16.41,2,17.99
3458,2/11/2022 19:42,P0377,8,visa,4.04E+15,F,0.12,1,1.19
3459,2/11/2022 21:39,P0492,7,visa,4.04E+15,F,16.12,1,17.89
3460,2/11/2022 23:31,P0522,5,americanexpress,3.74E+14,F,4.9,1,5.39
3461,2/12/2022 1:42,P0263,7,visa,4.04E+15,F,2.27,2,3.09
3462,2/12/2022 5:51,P0345,5,visa,4.04E+12,F,7.18,1,8.19
3463,2/12/2022 6:29,P0073,8,mastercard,5.05E+15,F,15.31,4,16.99
3464,2/12/2022 6:46,P0420,6,americanexpress,3.74E+14,F,18.06,1,19.69
3465,2/12/2022 8:18,P0366,8,visa,4.04E+12,F,13.27,4,14.69
3466,2/12/2022 14:15,P0475,4,mastercard,5.11E+15,F,8.08,1,8.79
3467,2/12/2022 16:08,P0270,8,mastercard,5.11E+15,F,6.97,1,8.09
3468,2/12/2022 17:07,P0482,5,americanexpress,3.74E+14,F,2.75,1,3.89
3469,2/12/2022 17:15,P0276,7,americanexpress,3.74E+14,F,18.02,4,19.69
3470,2/12/2022 20:33,P0652,6,visa,4.04E+15,F,0.87,2,1.59
3471,2/12/2022 21:07,P0304,5,americanexpress,3.74E+14,F,9.19,2,10.69
3472,2/13/2022 0:49,P0198,4,americanexpress,3.74E+14,T,17,1,18.19
3473,2/13/2022 1:07,P0493,6,visa,4.04E+15,F,18.02,1,19.69
3474,2/13/2022 2:37,P0026,4,americanexpress,3.74E+14,T,13.19,1,14.69
3475,2/13/2022 3:33,P0526,9,mastercard,5.11E+15,F,3.83,3,4.79
3476,2/13/2022 6:38,P0407,6,mastercard,5.05E+15,F,12.35,1,13.99
3477,2/13/2022 10:19,P0597,5,americanexpress,3.74E+14,F,12.19,3,13.79
3478,2/13/2022 13:03,P0417,7,americanexpress,3.74E+14,F,16.73,5,18.09
3479,2/13/2022 17:23,P0259,6,mastercard,5.05E+15,F,5.21,3,5.99
3480,2/13/2022 19:09,P0089,9,,6.33E+15,F,12.63,1,14.29
3481,2/13/2022 20:22,P0351,7,mastercard,5.11E+15,F,10.04,3,11.39
3482,2/13/2022 20:37,P0369,9,visa,4.04E+15,F,8.08,2,8.79
3483,2/13/2022 22:22,P0423,7,mastercard,5.11E+15,T,14.04,1,14.89
3484,2/13/2022 22:57,P0321,7,mastercard,5.05E+15,T,17.35,3,18.29
3485,2/14/2022 1:25,P0264,7,mastercard,5.11E+15,F,4.11,1,4.89
3486,2/14/2022 1:28,P0486,5,americanexpress,3.74E+14,F,6.52,5,7.89
3487,2/14/2022 1:36,P0011,1,americanexpress,3.74E+14,F,9.15,2,10.59
3488,2/14/2022 2:17,P0422,7,visa,4.04E+12,F,4.3,2,4.99
3489,2/14/2022 3:56,P0360,3,americanexpress,3.74E+14,F,5.54,1,6.59
3490,2/14/2022 7:05,P0025,8,americanexpress,3.74E+14,F,14.18,2,14.99
3491,2/14/2022 7:33,P0222,7,americanexpress,3.74E+14,F,16.56,1,18.09
3492,2/14/2022 10:47,P0545,5,mastercard,5.05E+15,F,6.62,1,7.89
3493,2/14/2022 14:28,P0400,3,americanexpress,3.74E+14,F,6.39,3,7.69
3494,2/14/2022 19:41,P0433,7,americanexpress,3.74E+14,F,9.33,2,10.79
3495,2/14/2022 20:28,P0544,6,,5.59E+15,T,19.72,1,21.39
3496,2/14/2022 23:11,P0394,6,visa,4.04E+15,F,8.44,1,9.49
3497,2/14/2022 23:14,P0348,7,mastercard,5.11E+15,F,6.83,2,8.09
3498,2/15/2022 2:37,P0428,7,americanexpress,3.74E+14,F,12.91,3,14.49
3499,2/15/2022 7:16,P0490,6,mastercard,5.05E+15,F,5.54,1,6.59
3500,2/15/2022 8:04,P0293,6,mastercard,5.05E+15,F,18.19,6,19.89
3501,2/15/2022 8:39,P0269,7,visa,4.04E+12,F,13.6,1,14.79
3502,2/15/2022 12:24,P0475,5,mastercard,5.05E+15,F,8.08,2,8.79
3503,2/15/2022 14:50,P0316,4,mastercard,5.05E+15,F,1.81,2,2.19
3504,2/15/2022 15:02,P0623,8,mastercard,5.11E+15,F,16.64,1,18.09
3505,2/15/2022 15:41,P0426,5,visa,4.04E+15,F,16,1,17.79
3506,2/15/2022 16:49,P0205,5,americanexpress,3.74E+14,F,16.68,3,18.09
3507,2/15/2022 19:35,P0360,5,visa,4.04E+15,F,5.54,1,6.59
3508,2/15/2022 19:56,P0291,3,visa,4.04E+12,F,14.13,2,14.89
3509,2/15/2022 22:12,P0327,2,americanexpress,3.74E+14,F,7.13,3,8.19
3510,2/15/2022 23:33,P0384,3,mastercard,5.11E+15,F,4.83,1,5.19
3511,2/16/2022 3:15,P0372,4,visa,4.04E+12,F,5.75,1,6.89
3512,2/16/2022 3:30,P0553,6,americanexpress,3.74E+14,T,6.79,1,7.99
3513,2/16/2022 7:23,P0410,6,visa,4.04E+12,F,2.95,1,4.09
3514,2/16/2022 7:26,P0395,6,,3.02E+13,F,2.55,1,3.59
3515,2/16/2022 9:15,P0602,7,,6.76E+15,F,15.81,5,17.59
3516,2/16/2022 10:18,P0217,3,mastercard,5.05E+15,F,14.96,1,16.49
3517,2/16/2022 10:55,P0187,9,americanexpress,3.74E+14,T,4.17,2,4.89
3518,2/16/2022 11:02,P0647,7,visa,4.04E+15,F,8.91,1,10.29
3519,2/16/2022 13:15,P0227,4,,3.59E+15,F,7.59,4,8.29
3520,2/16/2022 13:46,P0548,9,visa,4.04E+12,F,12.25,3,13.89
3521,2/16/2022 14:57,P0321,9,americanexpress,3.74E+14,F,17.35,1,18.29
3522,2/16/2022 15:24,P0534,8,visa,4.04E+12,F,7.63,1,8.29
3523,2/16/2022 17:30,P0524,5,mastercard,5.11E+15,F,10.66,2,11.59
3524,2/16/2022 17:32,P0227,6,americanexpress,3.74E+14,F,7.59,2,8.29
3525,2/16/2022 20:56,P0481,2,americanexpress,3.74E+14,F,17.2,2,18.19
3526,2/16/2022 22:35,P0354,7,mastercard,5.11E+15,T,15.35,2,17.09
3527,2/17/2022 2:16,P0287,5,visa,4.04E+12,F,13.95,5,14.89
3528,2/17/2022 4:34,P0280,5,visa,4.04E+12,F,6.26,4,7.59
3529,2/17/2022 5:19,P0152,4,visa,4.04E+15,F,16.33,3,17.99
3530,2/17/2022 5:44,P0263,5,mastercard,5.05E+15,F,2.27,1,3.09
3531,2/17/2022 6:06,P0379,5,americanexpress,3.74E+14,F,6.12,1,7.49
3532,2/17/2022 7:35,P0111,7,visa,4.04E+12,F,11.74,1,13.09
3533,2/17/2022 7:37,P0095,6,visa,4.04E+12,F,3.42,4,4.59
3534,2/17/2022 8:22,P0186,7,visa,4.04E+12,F,11.46,1,12.49
3535,2/17/2022 9:18,P0647,8,visa,4.04E+12,F,8.91,2,10.29
3536,2/17/2022 12:10,P0139,5,visa,4.04E+15,T,4.69,6,4.99
3537,2/17/2022 14:21,P0228,6,mastercard,5.05E+15,F,0.09,1,1.09
3538,2/17/2022 15:16,P0275,9,visa,4.04E+15,F,9.06,2,10.49
3539,2/17/2022 15:31,P0205,9,mastercard,5.05E+15,F,16.68,1,18.09
3540,2/17/2022 18:00,P0181,7,americanexpress,3.74E+14,F,1.62,2,1.79
3541,2/17/2022 18:31,P0601,3,mastercard,5.05E+15,F,4.54,2,4.99
3542,2/17/2022 19:10,P0410,5,americanexpress,3.74E+14,F,2.95,2,4.09
3543,2/17/2022 23:32,P0388,8,americanexpress,3.74E+14,F,17.9,1,19.39
3544,2/17/2022 23:33,P0343,8,mastercard,5.05E+15,F,3.66,2,4.79
3545,2/17/2022 23:36,P0237,1,visa,4.04E+15,F,10.43,2,11.49
3546,2/18/2022 1:15,P0457,7,americanexpress,3.74E+14,T,2.02,2,2.59
3547,2/18/2022 2:28,P0697,4,americanexpress,3.74E+14,F,19.48,5,21.29
3548,2/18/2022 2:51,P0195,2,,3.56E+15,F,17.91,3,19.39
3549,2/18/2022 3:44,P0667,6,mastercard,5.11E+15,F,12.7,4,14.39
3550,2/18/2022 5:47,P0100,8,visa,4.04E+15,F,12.05,3,13.59
3551,2/18/2022 6:57,P0406,6,visa,4.04E+15,F,7.19,2,8.19
3552,2/18/2022 10:01,P0352,7,mastercard,5.11E+15,F,2.04,1,2.59
3553,2/18/2022 11:14,P0332,4,mastercard,5.05E+15,T,16.62,4,18.09
3554,2/18/2022 11:20,P0313,6,americanexpress,3.74E+14,F,8.53,2,9.59
3555,2/18/2022 11:51,P0232,5,americanexpress,3.74E+14,F,1.66,1,1.89
3556,2/18/2022 11:56,P0409,4,americanexpress,3.74E+14,F,18.03,1,19.69
3557,2/19/2022 0:31,P0089,5,americanexpress,3.74E+14,F,12.63,1,14.29
3558,2/19/2022 0:36,P0495,8,visa,4.04E+15,F,4.23,2,4.99
3559,2/19/2022 2:11,P0505,7,americanexpress,3.74E+14,F,3.97,2,4.89
3560,2/19/2022 3:23,P0616,5,visa,4.04E+15,F,11.41,3,12.39
3561,2/19/2022 9:53,P0228,8,mastercard,5.11E+15,F,0.09,1,1.09
3562,2/19/2022 13:23,P0316,9,visa,4.04E+15,F,1.81,1,2.19
3563,2/19/2022 14:42,P0390,10,mastercard,5.05E+15,F,14.31,1,15.19
3564,2/19/2022 17:17,P0339,7,visa,4.04E+15,F,19.62,6,21.39
3565,2/19/2022 17:47,P0524,4,americanexpress,3.74E+14,F,10.66,1,11.59
3566,2/19/2022 18:09,P0506,4,mastercard,5.11E+15,F,10.54,1,11.59
3567,2/19/2022 19:12,P0564,6,americanexpress,3.74E+14,F,14.32,3,15.29
3568,2/19/2022 20:07,P0669,7,mastercard,5.05E+15,F,14.63,1,15.89
3569,2/19/2022 20:14,P0370,5,mastercard,5.05E+15,F,19.51,1,21.29
3570,2/19/2022 23:23,P0265,4,mastercard,5.05E+15,F,19.23,2,21.19
3571,2/20/2022 0:25,P0341,6,mastercard,5.11E+15,T,10.79,3,11.59
3572,2/20/2022 2:18,P0638,7,mastercard,5.11E+15,F,16.92,3,18.19
3573,2/20/2022 3:05,P0280,5,americanexpress,3.74E+14,F,6.26,3,7.59
3574,2/20/2022 6:32,P0563,6,mastercard,5.05E+15,F,9.86,6,11.29
3575,2/20/2022 8:08,P0556,6,visa,4.04E+15,F,5.5,2,6.49
3576,2/20/2022 9:21,P0209,3,americanexpress,3.74E+14,T,6.02,1,7.29
3577,2/20/2022 11:19,P0401,5,visa,4.04E+15,F,16.69,1,18.09
3578,2/20/2022 13:29,P0738,6,mastercard,5.05E+15,F,15.42,3,17.19
3579,2/20/2022 20:46,P0402,8,visa,4.04E+12,T,11.61,2,12.79
3580,2/20/2022 22:38,P0332,4,visa,4.04E+15,F,16.62,1,18.09
3581,2/21/2022 1:21,P0697,3,americanexpress,3.74E+14,F,19.48,2,21.29
3582,2/21/2022 2:18,P0697,3,americanexpress,3.74E+14,F,19.48,1,21.29
3583,2/21/2022 2:39,P0321,1,americanexpress,3.74E+14,T,17.35,1,18.29
3584,2/21/2022 2:45,P0099,4,americanexpress,3.74E+14,T,5.98,2,7.29
3585,2/21/2022 20:33,P0389,9,,4.91E+15,T,5.95,1,7.19
3586,2/22/2022 0:41,P0381,4,mastercard,5.11E+15,F,5.05,2,5.69
3587,2/22/2022 2:47,P0727,7,mastercard,5.11E+15,F,15.63,5,17.49
3588,2/22/2022 14:01,P0254,6,americanexpress,3.74E+14,F,11.44,3,12.49
3589,2/22/2022 16:10,P0526,8,visa,4.04E+15,T,3.83,2,4.79
3590,2/22/2022 18:18,P0448,8,americanexpress,3.74E+14,T,7.11,2,8.19
3591,2/23/2022 0:33,P0400,4,visa,4.04E+15,T,6.39,1,7.69
3592,2/23/2022 0:55,P0317,1,americanexpress,3.74E+14,F,16.83,1,18.19
3593,2/23/2022 1:36,P0631,4,mastercard,5.05E+15,F,17.35,4,18.29
3594,2/23/2022 1:49,P0413,8,mastercard,5.11E+15,F,7.35,3,8.19
3595,2/23/2022 7:39,P0616,0,visa,4.04E+15,F,11.41,1,12.39
3596,2/23/2022 8:08,P0358,8,visa,4.04E+15,F,8.86,1,10.19
3597,2/23/2022 13:37,P0149,9,americanexpress,3.74E+14,F,2.06,4,2.69
3598,2/23/2022 13:56,P0431,8,visa,4.04E+12,F,10.67,2,11.59
3599,2/23/2022 14:05,P0292,5,americanexpress,3.74E+14,F,10.49,1,11.49
3600,2/23/2022 14:53,P0452,9,americanexpress,3.74E+14,F,8.33,1,9.29
3601,2/23/2022 17:19,P0454,5,americanexpress,3.74E+14,F,5.79,2,6.99
3602,2/24/2022 0:05,P0377,3,americanexpress,3.74E+14,T,0.12,2,1.19
3603,2/24/2022 0:18,P0560,5,mastercard,5.05E+15,F,1.4,1,1.69
3604,2/24/2022 1:35,P0221,8,mastercard,5.11E+15,F,0.59,1,1.49
3605,2/24/2022 3:43,P0417,7,mastercard,5.11E+15,F,16.73,1,18.09
3606,2/24/2022 3:53,P0370,5,visa,4.04E+15,T,19.51,1,21.29
3607,2/24/2022 5:04,P0415,6,mastercard,5.05E+15,F,13.96,2,14.89
3608,2/24/2022 5:19,P0140,7,visa,4.04E+12,F,1.11,4,1.69
3609,2/24/2022 5:20,P0325,9,mastercard,5.11E+15,T,5.35,3,6.29
3610,2/24/2022 6:52,P0666,4,visa,4.04E+15,F,5.66,1,6.79
3611,2/24/2022 7:10,P0366,3,americanexpress,3.74E+14,F,13.27,2,14.69
3612,2/24/2022 10:41,P0545,2,mastercard,5.11E+15,F,6.62,1,7.89
3613,2/24/2022 11:03,P0618,8,americanexpress,3.74E+14,F,10.03,3,11.39
3614,2/24/2022 13:53,P0499,7,americanexpress,3.74E+14,F,16.3,2,17.99
3615,2/24/2022 16:33,P0476,7,mastercard,5.05E+15,T,13.26,1,14.69
3616,2/24/2022 18:27,P0548,4,visa,4.04E+12,F,12.25,4,13.89
3617,2/24/2022 19:00,P0396,5,mastercard,5.11E+15,F,4.18,1,4.89
3618,2/24/2022 21:28,P0510,5,mastercard,5.11E+15,F,9.35,1,10.89
3619,2/24/2022 21:46,P0534,4,americanexpress,3.74E+14,F,7.63,1,8.29
3620,2/24/2022 21:56,P0165,5,visa,4.04E+12,F,0.94,3,1.59
3621,2/24/2022 22:30,P0231,9,americanexpress,3.74E+14,F,6.94,2,8.09
3622,2/25/2022 5:45,P0192,7,americanexpress,3.74E+14,F,6.58,4,7.89
3623,2/25/2022 8:19,P0458,4,visa,4.04E+12,F,9,1,10.39
3624,2/25/2022 13:04,P0209,4,visa,4.04E+15,F,6.02,1,7.29
3625,2/25/2022 18:51,P0305,5,americanexpress,3.74E+14,F,8.74,1,9.99
3626,2/25/2022 19:29,P0012,3,mastercard,5.11E+15,F,11.93,3,13.39
3627,2/25/2022 20:10,P0493,7,mastercard,5.11E+15,F,18.02,1,19.69
3628,2/25/2022 22:51,P0611,7,americanexpress,3.74E+14,F,17.9,2,19.39
3629,2/25/2022 23:40,P0658,3,visa,4.04E+12,T,2.92,5,4.09
3630,2/26/2022 3:02,P0397,7,mastercard,5.11E+15,F,13.67,3,14.89
3631,2/26/2022 3:45,P0344,3,mastercard,5.05E+15,F,9.86,1,11.29
3632,2/26/2022 9:13,P0715,4,,3.58E+15,F,7.6,3,8.29
3633,2/26/2022 10:14,P0286,7,americanexpress,3.74E+14,F,10.87,2,11.59
3634,2/26/2022 12:00,P0657,6,americanexpress,3.74E+14,F,16.73,1,18.09
3635,2/26/2022 14:47,P0332,8,visa,4.04E+15,F,16.62,2,18.09
3636,2/27/2022 0:41,P0200,5,americanexpress,3.74E+14,F,19.29,1,21.19
3637,2/27/2022 4:02,P0614,3,americanexpress,3.74E+14,F,13.52,3,14.79
3638,2/27/2022 5:53,P0577,6,visa,4.04E+12,F,7.24,2,8.19
3639,2/27/2022 8:35,P0414,7,visa,4.04E+15,F,10.22,3,11.49
3640,2/27/2022 12:28,P0379,7,americanexpress,3.74E+14,T,6.12,3,7.49
3641,2/27/2022 16:40,P0355,4,americanexpress,3.74E+14,F,6.54,1,7.89
3642,2/27/2022 18:51,P0669,7,mastercard,5.05E+15,F,14.63,2,15.89
3643,2/27/2022 21:49,P0631,8,americanexpress,3.74E+14,T,17.35,2,18.29
3644,2/27/2022 23:42,P0616,5,americanexpress,3.74E+14,F,11.41,5,12.39
3645,2/28/2022 0:31,P0068,11,americanexpress,3.74E+14,F,7.46,3,8.29
3646,2/28/2022 1:06,P0525,4,visa,4.04E+12,F,13.86,1,14.89
3647,2/28/2022 8:30,P0285,6,americanexpress,3.74E+14,F,2.73,1,3.79
3648,2/28/2022 11:35,P0144,4,americanexpress,3.74E+14,F,4.51,3,4.99
3649,2/28/2022 12:41,P0300,4,americanexpress,3.74E+14,T,7.58,1,8.29
3650,2/28/2022 14:11,P0270,7,mastercard,5.05E+15,F,6.97,3,8.09
3651,2/28/2022 14:14,P0258,6,visa,4.04E+15,F,16.65,2,18.09
3652,2/28/2022 14:23,P0570,7,mastercard,5.05E+15,F,2.32,3,3.19
3653,2/28/2022 14:45,P0698,8,americanexpress,3.74E+14,F,4.74,4,5.09
3654,2/28/2022 20:45,P0313,7,visa,4.04E+15,F,8.53,3,9.59
3655,3/1/2022 4:03,P0620,5,mastercard,5.05E+15,F,18.49,1,20.39
3656,3/1/2022 4:03,P0652,4,americanexpress,3.74E+14,F,0.87,3,1.59
3657,3/1/2022 4:04,P0261,6,americanexpress,3.74E+14,F,2.43,1,3.39
3658,3/1/2022 4:07,P0486,7,americanexpress,3.74E+14,F,6.52,3,7.89
3659,3/1/2022 5:20,P0151,8,mastercard,5.05E+15,F,16.15,3,17.89
3660,3/1/2022 6:51,P0280,6,mastercard,5.11E+15,F,6.26,1,7.59
3661,3/1/2022 7:14,P0282,5,mastercard,5.11E+15,F,10.86,2,11.59
3662,3/1/2022 8:48,P0524,10,americanexpress,3.74E+14,T,10.66,2,11.59
3663,3/1/2022 10:24,P0604,6,visa,4.04E+15,F,1.36,1,1.69
3664,3/1/2022 15:43,P0600,4,visa,4.04E+15,F,7.38,2,8.29
3665,3/1/2022 16:50,P0476,6,americanexpress,3.74E+14,F,13.26,4,14.69
3666,3/1/2022 19:27,P0341,5,visa,4.04E+15,F,10.79,1,11.59
3667,3/1/2022 20:25,P0302,6,mastercard,5.11E+15,F,5.98,2,7.29
3668,3/1/2022 20:36,P0409,4,mastercard,5.05E+15,F,18.03,1,19.69
3669,3/2/2022 0:26,P0444,5,americanexpress,3.74E+14,F,13.93,1,14.89
3670,3/2/2022 1:59,P0325,5,visa,4.04E+15,F,5.35,1,6.29
3671,3/2/2022 3:09,P0340,4,,5.89E+15,T,19.56,2,21.29
3672,3/2/2022 3:20,P0503,1,mastercard,5.11E+15,F,12.07,1,13.59
3673,3/2/2022 6:21,P0065,3,mastercard,5.05E+15,F,15.39,1,17.19
3674,3/2/2022 7:37,P0318,4,americanexpress,3.74E+14,F,6.76,2,7.99
3675,3/2/2022 9:26,P0271,6,mastercard,5.11E+15,F,15.16,3,16.79
3676,3/2/2022 10:41,P0379,5,mastercard,5.11E+15,F,6.12,2,7.49
3677,3/2/2022 14:59,P0235,6,visa,4.04E+12,F,11.99,4,13.49
3678,3/2/2022 16:33,P0584,10,mastercard,5.11E+15,T,12.95,3,14.59
3679,3/2/2022 18:43,P0329,5,visa,4.04E+12,F,3.45,1,4.59
3680,3/2/2022 20:36,P0482,6,mastercard,5.05E+15,F,2.75,3,3.89
3681,3/3/2022 0:33,P0445,5,visa,4.04E+15,F,0.15,1,1.19
3682,3/3/2022 4:25,P0607,8,mastercard,5.05E+15,F,3.38,2,4.59
3683,3/3/2022 6:50,P0281,3,mastercard,5.11E+15,F,2.39,1,3.29
3684,3/3/2022 7:32,P0110,7,mastercard,5.05E+15,F,14.28,2,15.19
3685,3/3/2022 8:41,P0636,8,mastercard,5.05E+15,F,5.02,3,5.59
3686,3/3/2022 9:51,P0347,6,visa,4.04E+12,F,5.37,2,6.29
3687,3/3/2022 9:53,P0392,5,americanexpress,3.74E+14,T,13.78,1,14.89
3688,3/3/2022 10:17,P0225,5,americanexpress,3.74E+14,F,7.79,2,8.29
